Цена;Площадь_участка;Площадь_помещения;Стоимость_специальных_возможностей;Расстояние_до_ближайшей_железнодорожной_линии;Расстояние_до_океана;Расстояние_до_ближайшего_водоема_;Расстояние_до_центрального_делового_района_Майами;Расстояние_до_ближайшего_субцентра;Расстояние_до_ближайшего_шоссе;Возраст_строения;Шум_от_самолетов;Месяц_продажи;Качество_строения
190000;6000;1533;1488;21752;24771;14386;128712;80980;2522;9;0;12;2
229900;6321;2331;2232;22683;23795;13490;128154;80575;3209;9;0;4;2
180000;4314;1409;3871;10848;36724;25883;135872;86621;4712;20;0;9;2
205000;7500;1600;5182;15314;31599;20897;132696;84017;1838;16;0;10;2
255000;5009;1865;35390;19395;27228;16717;130109;82010;791;10;0;8;2
180500;7500;1535;11083;14639;32370;21658;133126;84349;2317;23;0;3;2
260000;5000;2255;1822;19891;26775;16317;129746;81700;1043;11;0;7;2
210000;5000;1705;0;19939;26725;16270;129715;81677;1076;11;0;4;2
217000;5000;1764;0;19709;26935;16488;129835;81766;896;11;0;9;2
94000;8500;1267;961;16355;30537;19926;131916;83354;1388;46;0;4;2
215000;5000;1757;4103;19724;26934;16506;129794;81721;859;11;0;8;2
140000;7875;1360;9192;13627;33573;22863;133756;84828;3110;36;0;4;2
175200;8288;1383;1703;11471;36139;25369;135295;86083;4578;21;0;9;2
190000;8728;1469;2533;11351;36284;25511;135386;86159;4661;16;0;7;2
343000;10680;3298;49386;20513;26096;15733;129240;81281;1383;12;0;3;2
230848;5000;2106;0;19353;27349;16920;129985;81847;526;10;0;8;2
255000;5001;2339;2937;19448;27249;16826;129924;81799;592;11;0;8;2
172000;8711;1602;3520;11855;35676;24935;134978;85809;4387;23;0;4;2
250000;5005;2106;2208;19369;27347;16938;129944;81801;490;10;0;6;2
253000;5349;2647;815;20012;26663;16317;129518;81471;924;11;0;3;2
225000;5019;1865;990;19387;27342;16953;129901;81755;456;10;0;8;2
155000;7558;1122;2042;15471;31601;21015;132388;83676;2174;10;0;4;2
339900;6028;3004;35804;20481;26195;15904;129188;81197;1207;12;0;11;2
333000;6766;3298;1176;21324;25320;15101;128655;80797;1772;13;0;5;2
282200;5050;1954;3200;22126;24526;14367;128173;80433;2338;0;0;11;4
323000;5050;2477;370;22269;24377;14231;128087;80371;2449;0;0;12;4
354000;5967;2953;410;22317;24317;14184;128053;80346;2486;0;0;12;4
362000;6712;2953;6480;21859;24825;14682;128263;80468;2045;0;0;6;4
339500;5050;2553;0;21918;24775;14637;128234;80447;2086;0;0;10;4
357100;5050;2953;880;22061;24625;14500;128148;80384;2196;0;0;8;4
321000;5050;2553;0;22109;24575;14454;128119;80363;2233;0;0;9;4
298100;5050;1954;2730;22156;24525;14409;128090;80342;2270;0;0;9;4
356200;5050;2953;2867;22204;24475;14363;128062;80321;2307;0;0;8;4
334000;5050;2571;1430;22299;24375;14273;128004;80279;2381;0;0;4;4
244000;5000;2106;0;19337;27474;17150;129811;81627;209;11;0;10;2
168000;7800;1111;4946;16320;30766;20264;131731;83105;1842;15;0;4;2
131300;4000;1643;1990;11194;36773;26076;135428;86126;5246;18;0;3;2
165000;4000;1643;1990;11194;36773;26076;135428;86126;5246;18;0;7;2
170000;7930;1306;7108;15657;31505;20993;132155;83435;2315;25;0;6;2
173500;7625;1089;4625;12671;34950;24324;134269;85144;4271;14;0;10;2
237000;8795;2258;0;19359;27460;17184;129721;81516;126;11;0;3;2
149700;5002;1764;0;20287;26511;16304;129139;81081;769;11;0;2;2
250000;6355;2465;0;20492;26288;16096;129004;80978;913;12;0;11;2
300600;5122;1954;1430;21906;24834;14753;128149;80339;1941;0;0;8;4
296800;5111;1954;3530;22049;24684;14617;128062;80276;2052;0;0;6;4
297000;5117;1954;330;22239;24484;14435;127947;80191;2200;0;0;6;4
245000;5009;2339;1485;19449;27424;17163;129671;81469;126;10;0;7;2
163000;8203;1118;15737;17279;29762;19362;131015;82507;1364;18;0;6;2
120000;8325;1519;5595;13820;33639;23077;133360;84381;3613;44;0;3;2
141800;8022;1281;3587;12910;34754;24164;134041;84933;4262;24;0;5;2
175000;7875;1222;395;14425;32996;22483;132902;83990;3323;14;0;11;2
220500;7780;2274;2274;22585;24086;14139;127645;79937;2356;13;0;2;2
214500;5000;1865;0;19805;27074;16878;129356;81205;281;10;0;4;2
255000;5000;2660;3969;22160;24614;14614;127908;80119;2010;13;0;7;2
225000;5000;2209;0;22207;24565;14569;127879;80098;2048;13;0;5;2
220000;6000;2102;2909;21361;25422;15363;128375;80464;1393;13;0;4;2
172000;7575;1813;4756;11667;36342;25726;134942;85663;5240;33;0;3;2
175000;7500;1537;1333;11746;36238;25625;134876;85608;5182;23;0;7;2
228000;7875;1306;2146;14497;32998;22527;132785;83861;3448;12;0;12;2
220000;5000;2142;0;22235;24585;14653;127768;79971;1938;13;0;3;2
225000;6355;2102;33994;20668;26204;16150;128734;80685;744;12;0;7;2
154000;8052;1150;6048;11765;36277;25705;134811;85523;5344;13;0;3;2
190000;7500;1211;5568;11421;36798;26204;135100;85763;5615;13;0;6;2
160000;3840;1470;7581;12728;35182;24651;134090;84920;4744;20;0;4;2
130000;8325;1418;3905;13723;33967;23473;133309;84267;4036;44;0;12;2
289000;5850;2891;1803;22025;24833;14919;127830;79986;1685;13;0;8;2
212500;7500;1569;8857;18489;28603;18396;130034;81648;847;12;0;12;2
260000;6066;2495;1021;21030;25882;15904;128429;80412;874;12;0;6;2
136000;7500;1373;1512;18426;28701;18514;130035;81630;968;42;0;9;2
168800;7500;1045;3214;16153;31269;20945;131525;82785;2663;14;0;8;2
210000;6149;2102;0;21254;25707;15813;128194;80189;874;12;0;7;2
138800;7725;1673;2637;13748;34116;23692;133189;84111;4348;48;0;10;2
135000;8160;1273;1220;15360;32235;21901;132009;83144;3311;40;0;7;2
182000;3600;1643;1976;20684;26374;16451;128518;80408;362;12;0;7;2
200000;3706;2232;0;20326;26748;16819;128691;80532;119;12;0;1;2
181000;7500;1380;2808;19130;28060;18000;129443;81104;696;23;0;10;2
160000;3074;1470;891;12920;35245;24811;133833;84629;5083;20;0;9;2
242600;7088;1690;4483;13246;34811;24391;133534;84373;4836;10;0;11;2
169000;7500;1036;2421;16598;30900;20677;131098;82384;2661;14;0;1;2
180000;3600;1643;0;20607;26537;16672;128461;80313;119;12;0;5;2
180000;3600;1458;0;20821;26311;16474;128317;80200;262;12;0;6;2
184000;3649;1494;0;21086;26064;16292;128093;80003;359;12;0;4;2
140000;7875;1739;4916;14556;33402;23116;132441;83414;4254;49;0;3;2
182500;3650;1458;0;20989;26182;16409;128140;80031;261;12;0;4;2
195000;3600;1824;0;20809;26383;16593;128249;80111;118;12;0;7;2
187000;7875;1388;1449;17939;29540;19492;130059;81496;1946;17;0;7;2
165000;7500;1061;4285;18929;28443;18479;129395;80976;1203;13;0;5;2
227000;3613;2232;0;20876;26331;16567;128179;80044;119;12;0;7;2
165000;3350;1325;2416;12818;35699;25360;133795;84510;5688;17;0;8;2
210000;8025;1794;3500;16856;30831;20743;130725;81987;2924;12;0;7;2
136500;8025;1444;713;17123;30535;20467;130542;81842;2728;37;0;3;2
254000;5187;2624;2241;22164;24960;15407;127263;79328;1077;12;0;7;2
176000;3843;1643;0;21105;26158;16485;127935;79810;116;13;0;5;2
185000;3750;1458;0;21440;25805;16188;127703;79626;358;12;0;10;2
130000;7875;1330;428;16505;31296;21212;130922;82120;3297;37;0;6;2
149000;10089;1313;7090;18276;29266;19326;129662;81111;1939;44;0;6;2
179900;9056;1208;6817;18540;28986;19075;129514;81002;1761;23;0;7;2
150300;7500;1131;2048;18967;28527;18649;129234;80783;1440;23;0;11;2
190000;3750;1824;0;21473;25783;16181;127666;79590;358;12;0;2;2
125400;7875;1315;6242;19635;27790;17976;128791;80439;937;43;0;4;2
183000;3750;1458;1952;21505;25760;16174;127629;79554;357;12;0;10;2
179000;3652;1643;1301;21236;26070;16451;127792;79671;114;13;0;3;2
225000;7875;1842;0;13690;34758;24520;132976;83772;5340;0;0;2;4
167500;7500;1721;662;14312;33992;23796;132486;83364;4923;25;0;4;2
157000;8480;1314;3428;14679;33539;23368;132203;83131;4673;29;0;4;2
150000;9500;1238;1074;16716;31128;21109;130699;81905;3315;27;0;7;2
185000;4101;1643;4570;21780;25501;15986;127394;79346;499;12;0;7;2
200000;4121;1643;0;22053;25258;15770;127184;79184;738;12;0;10;2
180000;7500;1739;4255;19694;27804;18048;128672;80307;1055;23;0;3;2
143000;3600;1221;1710;22267;24986;15551;127040;79083;934;12;0;8;2
175000;3600;1643;0;21938;25411;15927;127230;79203;587;12;0;4;2
184900;4495;1643;0;21581;25756;16250;127471;79385;258;12;0;8;2
208000;6000;1735;2138;20429;27015;17371;128163;79903;580;18;0;8;2
225000;7875;1948;9229;19805;27736;18026;128543;80178;1082;18;0;7;2
205000;8793;1245;3425;20220;27272;17610;128271;79968;769;13;0;12;2
170000;5573;1221;2866;22683;24607;15278;126731;78816;1209;12;0;3;2
230000;8330;2209;0;21520;25872;16386;127399;79292;115;12;0;3;2
196500;3600;1626;1999;22001;25408;15986;127119;79082;531;12;0;10;2
175000;4543;1493;0;22731;24586;15305;126613;78695;1189;12;0;4;2
145000;7650;1720;2272;19301;28401;18697;128800;80332;1661;42;0;8;2
221000;7750;1791;4521;20847;26695;17167;127755;79518;493;18;0;6;2
165000;3996;1493;0;22404;25051;15815;126694;78687;696;12;0;7;2
155000;3901;1221;2976;22544;24908;15700;126594;78608;818;12;0;5;2
188000;3996;1541;0;22398;25092;15886;126657;78638;638;12;0;4;2
167000;3901;1541;1440;22542;24964;15801;126535;78531;738;12;0;1;2
150000;3600;1221;1440;22635;25001;15889;126388;78366;690;12;0;1;2
217000;8235;1700;1254;20701;27112;17730;127595;79262;1099;13;0;4;2
180000;8475;1406;2593;19326;28662;19126;128517;79974;2193;14;0;10;2
255000;7950;2617;8423;19248;28819;19310;128526;79954;2377;44;0;9;2
249000;8222;1892;0;20859;27078;17818;127361;79015;1224;13;0;8;2
240000;7564;2277;3553;22373;25364;16381;126301;78196;145;11;0;1;2
195000;4222;1669;0;22621;25187;16268;126144;78061;338;12;0;11;2
204000;5692;2004;1960;23809;23949;15278;125331;77432;1536;12;0;1;2
98900;8978;1311;4284;20171;28014;18755;127697;79202;2109;59;0;4;2
241000;5164;2624;4610;23828;23954;15307;125290;77387;1547;12;0;7;2
240000;5565;2624;2516;22618;25315;16446;126058;77945;256;13;0;10;2
220000;5103;2624;499;23316;24604;15865;125589;77577;947;12;0;2;2
232700;5002;2218;6975;23356;24554;15824;125560;77556;997;12;0;4;2
136000;7875;1286;1936;19761;28575;19290;127939;79360;2561;40;0;1;2
217000;5061;2004;815;22631;25350;16522;126016;77893;169;13;0;8;2
213000;6000;1220;47337;21760;26400;17446;126520;78232;762;10;0;9;2
189900;9503;1504;1520;19566;28886;19626;127995;79365;2877;12;0;3;2
215000;5739;2218;0;23046;24949;16310;125631;77546;523;12;0;2;2
177500;6080;1220;3214;22039;26109;17274;126274;78019;511;10;0;3;2
195000;6080;1220;3214;22039;26109;17274;126274;78019;511;10;0;6;2
235000;5093;2004;6253;23741;24217;15730;125152;77177;1248;12;0;9;2
208000;5156;1648;2352;22829;25241;16574;125767;77630;223;13;0;6;2
190000;5000;1648;3418;24018;23959;15579;124926;76981;1500;12;0;5;2
232000;5163;2624;7321;23787;24208;15780;125068;77085;1248;12;0;5;2
210000;10903;1220;4171;22038;26104;17391;126151;77882;545;10;0;12;2
221000;7600;1892;3435;21550;26747;17889;126523;78161;1169;13;0;4;2
198000;5000;1648;4656;24039;23957;15609;124886;76936;1496;12;0;4;2
175000;7806;1353;24;19895;28665;19560;127652;79028;2921;10;0;4;2
245000;5156;2624;2352;23029;25109;16566;125550;77410;339;12;0;9;2
184000;5054;1648;2352;23080;25073;16557;125500;77363;373;13;0;2;2
230000;5091;2624;1286;23383;24762;16293;125270;77187;731;13;0;11;2
160000;8873;993;0;19738;28885;19806;127705;79043;3150;10;0;11;2
270000;12052;2625;6841;21627;26693;17928;126371;78003;1143;12;0;12;2
285000;10766;2935;2117;21733;26584;17847;126305;77952;1037;12;0;12;2
230000;5000;2218;1952;23966;24183;15925;124809;76799;1292;12;0;11;2
157000;8610;933;4722;20420;28189;19293;127159;78574;2652;15;0;9;2
235000;7875;1994;0;20656;27931;19090;126978;78425;2398;0;0;6;4
179000;7875;1320;8236;20129;28592;19683;127326;78679;3061;10;0;5;2
170500;7500;1655;3193;21177;27494;18846;126514;77997;1986;23;0;12;2
167000;8250;1435;830;20344;28604;19913;127001;78316;3113;20;0;10;2
185000;9976;1176;3701;20143;28900;20220;127095;78362;3415;14;0;10;2
156000;7875;1805;5197;21416;27415;18971;126183;77645;1936;44;0;1;2
200000;7100;1800;23635;4210;43254;29489;142167;92493;6452;0;0;6;2
124900;3550;1061;691;5080;43097;29492;141373;91659;7060;14;0;5;2
300000;15065;2369;3368;11845;37555;29082;130371;80517;11437;25;0;5;4
250000;15840;1742;2413;11016;38398;29957;130686;80744;12155;30;0;8;4
425000;40650;3392;9342;5745;43623;28853;134145;83822;15033;13;0;6;2
419000;38632;3732;29470;8556;40783;31660;132181;82048;13556;27;0;8;2
295000;17088;2859;323;10251;39173;30777;130952;80930;12850;33;0;9;4
420000;46223;3095;44140;5530;43867;28658;134031;83676;15461;26;0;2;2
420000;46223;3095;44140;5530;43867;28658;134031;83676;15461;26;0;8;2
328000;18270;1855;49470;11162;38210;29966;130223;80273;12393;44;0;12;4
405000;17006;3283;40429;7578;41864;30711;132653;82427;14460;22;0;9;2
311500;17040;2306;33325;9464;39987;31562;131364;81270;13420;40;0;8;4
323000;23105;2826;39852;15816;33622;25994;127118;77577;8303;14;0;4;2
250000;15000;2258;7764;11952;37523;29398;129651;79748;12106;44;0;5;4
299000;17040;2065;22482;10446;38997;30712;130626;80603;12945;48;0;8;4
300000;17892;2818;7302;8504;40965;31663;131772;81590;14222;45;0;12;4
300000;17679;2585;55431;9268;40219;31891;131266;81137;13809;37;0;4;4
395000;20160;2907;0;16301;33215;25799;126567;77045;7936;3;0;3;2
469900;32632;3404;60460;6462;42922;29645;132973;82652;15468;0;0;4;4
479000;37779;3404;84868;6462;42933;29660;132852;82522;15577;0;0;4;4
425000;43469;3065;13441;15154;34366;26858;127040;77380;9087;10;0;4;2
475000;43965;5310;9342;7430;41924;30624;132149;81884;15021;23;0;7;2
518000;43538;3578;37649;15572;33950;26509;126763;77143;8680;10;0;7;2
375000;40920;3900;0;16176;33199;25942;126291;76750;7967;23;0;4;2
565000;37779;3404;84570;6463;42950;29678;132732;82393;15715;0;0;4;4
322000;16449;2434;3026;10776;38745;30785;129828;79782;13405;14;0;7;4
480000;33540;3404;63920;6075;43341;29310;132893;82524;16059;0;0;11;4
561000;32625;3762;85600;6464;42967;29697;132639;82292;15853;0;0;3;4
290000;16800;2250;7505;10927;38655;30858;129444;79383;13376;27;0;5;4
295000;20038;2128;2992;11423;38187;30471;129079;79051;12921;23;0;12;4
531000;50491;3578;20374;15280;34347;27280;126216;76498;9214;10;0;6;2
432000;17160;2952;48090;10119;39512;31764;129704;79558;14257;0;0;9;4
170000;8246;1239;3169;2704;51861;20902;151454;101436;8625;16;0;8;2
178000;8188;1492;2055;3660;52819;19981;152102;102021;9515;23;0;12;2
170000;7500;1725;1399;3398;52557;20222;151920;101856;9289;19;0;10;2
155000;8000;1212;10229;3192;52342;20504;151572;101506;9224;23;0;8;2
195000;4034;1606;1019;2257;51398;21489;150730;100710;8590;11;0;7;2
145000;4034;1606;1008;2615;51756;21143;150968;100925;8893;12;0;4;2
200000;4032;1606;1410;2036;51177;21704;150581;100575;8405;10;0;11;2
166000;7628;1254;2310;3383;52587;20323;151501;101404;9616;17;0;8;2
117500;7576;1254;3055;3080;52221;20675;151259;101180;9313;32;0;1;2
156500;4026;1606;1019;2034;51168;21785;150338;100314;8590;11;0;2;2
149000;3782;1300;1602;2572;51831;21193;150720;100649;9158;11;0;4;2
185000;3782;1300;1602;2572;51831;21193;150720;100649;9158;11;0;12;2
195000;4759;1606;5437;2391;51525;21452;150546;100496;8912;11;0;10;2
170000;7500;1274;2879;3364;53009;20084;151259;101098;10364;13;0;4;2
157000;7500;1287;27581;2951;52714;20396;150785;100622;10312;30;0;5;2
127500;7500;1467;0;2808;52561;20544;150681;100527;10186;25;0;2;2
245400;6614;1792;80;2070;51845;21269;150048;99927;9729;0;0;12;2
223000;6000;1712;0;1909;51667;21454;149928;99818;9577;0;0;3;2
264000;6000;2518;0;1645;51367;21754;149726;99635;9341;9;0;12;2
200000;6000;1836;2376;1542;51247;21874;149645;99562;9247;9;0;2;2
215000;10300;1580;3256;3331;53189;19893;150910;100705;10866;16;0;8;2
248900;6000;1792;80;2492;52332;20789;150303;100148;10172;0;0;12;2
278500;6000;2119;80;2264;52092;21029;150141;100000;9978;0;0;12;2
237000;6000;2212;0;1758;51546;21574;149773;99666;9544;9;0;5;2
158500;7505;1289;1620;1295;51029;22050;149410;99333;9174;22;0;8;2
175000;6300;1320;6398;2833;52718;20397;150464;100279;10568;11;0;4;2
250000;6000;1792;3760;2279;52152;20966;150072;99920;10116;0;0;12;2
250000;6000;2198;164;2221;52092;21026;150031;99883;10069;9;0;7;2
246000;6000;2096;2640;1815;51667;21452;149744;99621;9732;0;0;3;2
228000;6000;1712;480;1758;51607;21512;149704;99585;9685;0;0;5;2
247000;6000;2096;0;1645;51487;21632;149623;99511;9592;0;0;3;2
226000;6000;1734;2319;1589;51427;21692;149582;99474;9546;1;0;10;2
227500;6000;1712;0;1478;51307;21812;149501;99401;9454;0;0;5;2
175000;6300;1320;0;2938;52844;20270;150477;100279;10729;11;0;9;2
246000;6000;1792;80;2080;51972;21146;149876;99730;10034;0;0;12;2
246000;6000;2096;100;1785;51667;21451;149670;99543;9795;0;0;3;2
226000;6000;1712;0;1670;51547;21571;149589;99469;9702;0;0;3;2
226200;6000;1707;83;1498;51367;21751;149468;99358;9564;1;0;5;2
245900;6000;2096;119;1441;51307;21811;149427;99321;9518;1;0;4;2
226200;6000;2065;79;1385;51247;21871;149386;99284;9473;1;0;1;2
248000;6566;2119;2839;1330;51180;21931;149350;99252;9422;1;0;3;2
246800;6896;1792;80;1925;51845;21265;149677;99530;10039;0;0;12;2
248000;6283;2190;84;1691;51608;21509;149517;99384;9845;0;0;2;2
250000;6276;2096;4000;1457;51368;21749;149354;99236;9663;0;0;5;2
228000;6275;1734;79;1398;51308;21809;149311;99197;9617;1;0;3;2
225300;6273;1712;0;1339;51248;21869;149270;99160;9573;0;0;2;2
140000;7500;1032;792;659;50608;22488;148627;98541;9300;26;0;7;2
114500;7500;1039;2987;1108;51059;22039;148858;98739;9694;26;0;1;2
90000;8078;1255;1580;1229;47763;25359;145722;95753;8493;64;0;10;2
168500;8093;1234;3259;1410;47575;25530;145595;95639;8380;13;0;8;2
305000;45738;2977;13328;4542;54322;18705;149923;99544;13062;17;0;8;2
175000;7500;1625;6032;3374;45647;27166;143832;93978;7789;11;0;1;2
83000;5614;893;1639;2973;47648;24894;150803;101274;3365;27;0;12;2
96000;4729;1148;0;2804;47742;24794;150772;101228;3534;37;0;6;2
121000;15035;1674;3224;2206;49775;22729;151970;102257;5478;46;0;8;2
110000;6650;1225;2891;1690;48576;23979;150758;101097;4647;23;0;12;2
160000;17640;2560;4704;1739;50352;22186;151782;101977;6310;37;0;7;2
135000;6240;1518;0;1385;49982;22534;151411;101621;6140;19;0;8;2
160000;8515;1427;3103;2505;46927;25648;149322;99754;3585;19;0;8;2
135500;5450;1145;1470;599;49777;22880;150368;100515;6646;22;0;11;2
89500;4850;980;1343;743;48310;24437;148873;99081;5978;28;0;6;2
79000;9700;1015;2842;731;48180;24565;148750;98965;5886;62;0;1;2
105000;7102;1075;3157;441;48511;24531;147707;97797;7441;29;0;10;2
150000;6387;1610;1360;1252;45614;27509;145409;95682;6032;17;0;4;2
240000;7102;2290;6699;427;48520;24518;147185;97234;7998;0;0;6;2
236700;7102;2290;1303;419;48522;24517;147107;97150;8082;0;0;8;2
145000;7102;1921;0;618;48357;24699;146608;96634;8392;20;0;10;2
165000;6800;1610;2156;1726;47196;25850;145819;95925;7713;13;0;8;2
160000;7102;1227;314;736;48209;24840;146467;96501;8344;12;0;8;2
119900;7102;1119;1689;689;48214;24836;146310;96332;8517;20;0;4;2
215000;20257;3150;7896;10910;53603;20103;159977;110554;9954;27;0;4;2
142500;7588;1732;3725;10053;51322;22362;158201;108929;7995;27;0;5;2
105000;3500;1219;0;9552;50382;23292;157296;108067;7071;12;0;2;2
95000;5355;993;3488;9317;50037;23513;156929;107710;6702;22;0;6;2
120000;3498;1102;0;9082;50658;22852;157206;107911;7032;13;0;12;2
80000;3498;993;0;9081;50202;23309;156892;107640;6682;22;0;1;2
198000;18771;2105;3160;9676;53756;19598;159162;109619;9514;26;0;3;2
108000;4800;1181;941;9085;50779;22703;157250;107950;7084;11;0;5;2
160000;7590;1508;1568;9090;51543;21931;157703;108334;7641;18;0;8;2
101000;3500;1098;3126;8930;50605;22915;157043;107745;6875;21;0;5;2
92000;3500;1195;7383;8931;50166;23365;156762;107502;6558;22;0;2;2
200000;18772;1788;2425;9500;53717;19596;159018;109464;9420;12;0;10;2
110000;4175;1407;0;8863;50795;22662;157124;107803;6987;11;0;3;2
96200;5000;1153;8543;8667;49921;23539;156433;107172;6231;14;0;6;2
127000;4575;1407;2744;8601;50397;23029;156700;107394;6549;12;0;1;2
135000;5000;1219;3200;8561;50046;23389;156448;107169;6266;22;0;8;2
96000;3303;1169;1568;8507;50455;22949;156679;107360;6549;11;0;5;2
133000;5000;1687;0;8409;50111;23289;156393;107097;6235;22;0;2;2
176000;7500;2250;3456;8150;50614;22715;156543;107184;6500;12;0;9;2
161000;7500;1658;3456;8139;50374;22959;156388;107048;6306;12;0;10;2
408000;11805;2900;31545;13405;37729;25013;148460;100425;8306;14;0;6;2
405000;11700;2996;38817;13781;37209;24475;148150;100181;8632;14;0;4;2
138000;7500;1964;1344;7796;48435;24828;154809;105596;4585;32;0;1;2
78000;4125;920;4306;8080;47145;26022;153952;104851;3793;30;0;1;2
165000;7500;1603;9221;7512;48730;24490;154851;105595;4666;12;0;10;2
165000;7500;1603;0;7520;48683;24533;154822;105569;4632;12;0;12;2
140000;10500;1600;0;7703;47890;25323;154317;105135;4087;30;0;6;2
270000;11687;2428;0;13635;36643;23981;147451;99486;8375;10;0;7;2
332000;11700;3685;0;12884;37632;25025;148014;99929;7742;13;0;5;2
206000;5985;2088;553;12595;37884;25319;148050;99916;7472;14;0;9;2
240000;7081;2204;0;12665;37721;25150;147916;99796;7521;14;0;12;2
121000;9800;1589;3153;7071;49910;23170;155395;106012;5475;25;0;6;2
226000;8234;1968;2085;12537;37587;25077;147661;99531;7361;14;0;11;2
375000;11700;2917;39938;12862;37096;24570;147372;99303;7613;20;0;6;2
248800;7184;2528;1358;12463;37572;25074;147608;99473;7282;14;0;12;2
180000;7500;1431;0;6796;48694;24338;154367;105059;4295;9;0;12;2
135000;7500;1409;0;6910;47571;25491;153527;104303;3323;11;0;3;2
161000;7500;1614;6869;6772;47336;25689;153229;104008;3026;12;0;4;2
150000;7500;1550;24682;6978;46824;26204;152903;103727;2673;29;0;8;2
400000;17199;3122;40205;12241;37148;24777;146877;98719;6941;15;0;3;2
109000;7250;1069;1519;6673;46668;26246;152560;103370;2335;90;0;2;1
292000;9921;3202;34605;12337;36170;23968;145726;97609;6699;10;0;4;2
265000;7961;2771;0;11862;36578;24440;145802;97611;6267;10;0;6;2
300000;7791;3185;3648;11703;36626;24528;145712;97498;6086;10;0;11;2
165000;7500;1928;2449;5537;46905;25826;151988;102694;2091;23;0;10;2
289000;8120;3190;0;12081;36144;24044;145402;97244;6345;10;0;8;2
